address_state,emp_length,grade,home_ownership,purpose,term,verification_status,annual_income,dti,installment,int_rate,loan_amount,total_acc,is_bad_loan,predicted_default_risk
NC,3 years,D,MORTGAGE,small business, 36 months,Not Verified,26500.0,0.0593,206.41,0.1446,6000,12,0,0
CA,10+ years,D,MORTGAGE,small business, 36 months,Not Verified,42000.0,0.2329,507.36,0.1292,15075,15,0,0
AZ,7 years,E,MORTGAGE,small business, 36 months,Not Verified,69000.0,0.0057,185.89,0.1719,5200,9,0,0
NV,< 1 year,F,MORTGAGE,small business, 36 months,Not Verified,60000.0,0.0108,110.17,0.1913,3000,3,0,0
MA,6 years,A,RENT,small business, 36 months,Not Verified,54000.0,0.1373,500.65,0.079,16000,18,0,0
GA,10+ years,D,RENT,small business, 36 months,Not Verified,35000.0,0.0415,111.26,0.1521,3200,7,0,0
WI,3 years,D,RENT,small business, 36 months,Not Verified,30000.0,0.0004,123.23,0.1411,3600,5,0,0
VA,6 years,A,MORTGAGE,small business, 36 months,Source Verified,70000.0,0.2352,189.38,0.0849,6000,31,1,1
WI,< 1 year,B,MORTGAGE,small business, 36 months,Source Verified,75000.0,0.1701,469.06,0.1065,14400,34,1,1
FL,3 years,B,MORTGAGE,small business, 36 months,Source Verified,180000.0,0.1007,326.99,0.1126,9950,21,1,1
IL,2 years,B,MORTGAGE,small business, 36 months,Source Verified,37000.0,0.132,424.01,0.1074,13000,13,1,1
TX,1 year,C,MORTGAGE,small business, 36 months,Source Verified,55000.0,0.2206,235.83,0.1299,7000,16,1,0
WA,2 years,D,MORTGAGE,small business, 36 months,Source Verified,75000.0,0.0893,912.58,0.1727,25500,13,1,1
TX,4 years,D,MORTGAGE,small business, 36 months,Source Verified,128000.0,0.1662,846.7,0.1336,25000,30,1,1
MN,10+ years,D,MORTGAGE,small business, 36 months,Source Verified,62400.0,0.0027,290.82,0.1491,8400,22,1,1
FL,2 years,E,MORTGAGE,small business, 36 months,Source Verified,50000.0,0.0792,527.36,0.16,15000,17,1,1
WY,10+ years,E,MORTGAGE,small business, 36 months,Source Verified,70000.0,0.0648,212.28,0.1645,6000,9,1,1
AZ,10+ years,B,OTHER,small business, 36 months,Source Verified,72000.0,0.1327,495.21,0.1158,15000,14,1,1
GA,4 years,A,OWN,small business, 36 months,Source Verified,40000.0,0.1941,242.62,0.0579,8000,16,1,1
FL,8 years,B,OWN,small business, 36 months,Source Verified,68000.0,0.1011,200.5,0.1242,6000,13,1,1
GA,10+ years,A,RENT,small business, 36 months,Source Verified,60000.0,0.219,152.5,0.0617,5000,21,1,1
OH,4 years,A,RENT,small business, 36 months,Source Verified,40000.0,0.0705,307.04,0.0662,10000,12,1,1
OR,5 years,A,RENT,small business, 36 months,Source Verified,50000.0,0.0086,234.68,0.079,7500,13,1,1
MA,< 1 year,A,RENT,small business, 36 months,Source Verified,19200.0,0.0863,63.13,0.0849,2000,9,1,1
TX,< 1 year,A,RENT,small business, 36 months,Source Verified,90000.0,0.0432,153.52,0.0662,5000,11,1,0
CA,1 year,B,RENT,small business, 36 months,Source Verified,70000.0,0.1678,594.25,0.1158,18000,27,1,1
MD,7 years,B,RENT,small business, 36 months,Source Verified,60000.0,0.0434,168.7,0.1037,5200,20,1,1
MD,1 year,B,RENT,small business, 36 months,Source Verified,40000.0,0.1071,496.14,0.1171,15000,11,1,1
LA,10+ years,B,RENT,small business, 36 months,Source Verified,55000.0,0.0903,114.01,0.1065,3500,38,1,1
FL,1 year,B,RENT,small business, 36 months,Source Verified,40000.0,0.1239,123.43,0.1,3825,9,1,0
CA,3 years,B,RENT,small business, 36 months,Source Verified,40000.0,0.0468,97.33,0.1037,3000,4,1,1
NY,3 years,B,RENT,small business, 36 months,Source Verified,39000.0,0.0729,194.65,0.1037,6000,16,1,1
IL,3 years,B,RENT,small business, 36 months,Source Verified,28000.0,0.2139,261.89,0.1099,8000,18,1,1
FL,4 years,B,RENT,small business, 36 months,Source Verified,36000.0,0.1523,162.21,0.1037,5000,10,1,1
GA,4 years,B,RENT,small business, 36 months,Source Verified,42000.0,0.2029,389.24,0.1036,12000,16,1,1
IL,6 years,B,RENT,small business, 36 months,Source Verified,50000.0,0.0499,239.11,0.1199,7200,6,1,1
GA,10+ years,C,RENT,small business, 36 months,Source Verified,60000.0,0.13,168.09,0.1284,5000,37,1,1
CA,10+ years,C,RENT,small business, 36 months,Source Verified,32000.0,0.2445,337.47,0.1311,10000,34,1,1
UT,2 years,C,RENT,small business, 36 months,Source Verified,40000.0,0.1287,251.0,0.1253,7500,13,1,1
NY,2 years,C,RENT,small business, 36 months,Source Verified,50000.0,0.0372,173.9,0.1523,5000,11,1,1
AL,< 1 year,C,RENT,small business, 36 months,Source Verified,35000.0,0.1419,203.59,0.1349,6000,12,1,1
CA,2 years,C,RENT,small business, 36 months,Source Verified,65000.0,0.2287,173.9,0.1523,5000,31,1,1
CA,7 years,D,RENT,small business, 36 months,Source Verified,40000.0,0.0654,176.58,0.1632,5000,7,1,1
NY,1 year,D,RENT,small business, 36 months,Source Verified,25320.0,0.1474,345.88,0.1484,10000,12,1,1
WA,3 years,A,RENT,small business, 36 months,Source Verified,27000.0,0.0924,254.03,0.089,8000,42,1,0
IL,10+ years,B,RENT,small business, 36 months,Source Verified,62000.0,0.1035,335.45,0.1269,10000,22,1,1
PA,2 years,C,RENT,small business, 36 months,Source Verified,52500.0,0.0951,278.23,0.1523,8000,17,1,1
CA,1 year,A,MORTGAGE,small business, 36 months,Source Verified,60000.0,0.005,155.05,0.0729,5000,8,0,0
TX,10+ years,A,MORTGAGE,small business, 36 months,Source Verified,70000.0,0.042,363.93,0.0579,12000,36,0,0
NY,2 years,A,MORTGAGE,small business, 36 months,Source Verified,120000.0,0.005,243.49,0.0603,8000,17,0,0
VA,3 years,A,MORTGAGE,small business, 36 months,Source Verified,37000.0,0.0246,460.01,0.0654,15000,10,0,0
AK,3 years,A,MORTGAGE,small business, 36 months,Source Verified,47000.0,0.1986,467.7,0.0766,15000,26,0,0
FL,5 years,A,MORTGAGE,small business, 36 months,Source Verified,85000.0,0.0726,311.8,0.0766,10000,19,0,0
PA,6 years,A,MORTGAGE,small business, 36 months,Source Verified,96000.0,0.0988,361.92,0.0542,12000,32,0,0
VA,7 years,A,MORTGAGE,small business, 36 months,Source Verified,175000.0,0.0675,466.53,0.0749,15000,17,0,0
NY,< 1 year,A,MORTGAGE,small business, 36 months,Source Verified,30000.0,0.1872,271.44,0.0542,9000,25,0,0
CA,< 1 year,A,MORTGAGE,small business, 36 months,Source Verified,60000.0,0.012,152.18,0.0603,5000,33,0,0
GA,< 1 year,A,MORTGAGE,small business, 36 months,Source Verified,65000.0,0.0209,251.77,0.0662,8200,20,0,0
CA,1 year,A,MORTGAGE,small business, 36 months,Source Verified,83500.0,0.1541,247.53,0.0714,8000,52,0,0
TX,1 year,A,MORTGAGE,small business, 36 months,Source Verified,42000.0,0.1614,417.23,0.0963,13000,14,0,0
CA,10+ years,A,MORTGAGE,small business, 36 months,Source Verified,90000.0,0.0832,30.5,0.0617,1000,25,0,0
VA,10+ years,A,MORTGAGE,small business, 36 months,Source Verified,65000.0,0.1719,281.53,0.0788,9000,34,0,0
CA,2 years,A,MORTGAGE,small business, 36 months,Source Verified,87547.44,0.1321,365.01,0.0599,12000,17,0,0
VA,4 years,A,MORTGAGE,small business, 36 months,Source Verified,60000.0,0.2176,250.25,0.0788,8000,30,0,0
MO,1 year,A,MORTGAGE,small business, 36 months,Source Verified,36000.0,0.1217,186.66,0.0751,6000,21,0,0
CO,10+ years,A,MORTGAGE,small business, 36 months,Source Verified,19200.0,0.01,90.99,0.0579,3000,33,0,0
AZ,10+ years,A,MORTGAGE,small business, 36 months,Source Verified,65600.0,0.0104,320.95,0.0963,10000,39,0,0
NY,10+ years,A,MORTGAGE,small business, 36 months,Source Verified,150000.0,0.0844,481.42,0.0963,15000,31,0,0
NV,2 years,A,MORTGAGE,small business, 36 months,Source Verified,62500.0,0.1261,178.93,0.0579,6000,15,0,0
CA,3 years,A,MORTGAGE,small business, 36 months,Source Verified,70000.0,0.0919,246.99,0.0699,8000,15,0,0
CO,3 years,A,MORTGAGE,small business, 36 months,Source Verified,75600.0,0.0935,870.85,0.0749,28000,16,0,0
NY,4 years,A,MORTGAGE,small business, 36 months,Source Verified,95000.0,0.0111,402.51,0.0654,20000,8,0,0
NY,5 years,A,MORTGAGE,small business, 36 months,Source Verified,97000.0,0.0867,122.82,0.0662,4000,22,0,0
FL,4 years,A,MORTGAGE,small business, 36 months,Source Verified,80000.0,0.0259,307.04,0.0662,10000,24,0,0
TX,10+ years,A,MORTGAGE,small business, 36 months,Source Verified,32400.0,0.233,93.31,0.0749,3000,25,0,0
OH,3 years,A,MORTGAGE,small business, 36 months,Source Verified,72000.0,0.0823,393.01,0.0662,12800,42,0,0
TX,< 1 year,A,MORTGAGE,small business, 36 months,Source Verified,187000.0,0.1113,312.91,0.079,10000,31,0,0
GA,1 year,B,MORTGAGE,small business, 36 months,Source Verified,90000.0,0.1124,483.94,0.0999,15000,29,0,0
FL,1 year,B,MORTGAGE,small business, 36 months,Source Verified,70000.0,0.0079,791.87,0.1075,25000,27,0,0
FL,10+ years,B,MORTGAGE,small business, 36 months,Source Verified,100000.0,0.0641,57.77,0.0963,1800,38,0,0
GA,10+ years,B,MORTGAGE,small business, 36 months,Source Verified,91384.08,0.2189,51.82,0.1025,1600,36,0,0
CA,10+ years,B,MORTGAGE,small business, 36 months,Source Verified,48000.0,0.1175,65.47,0.1099,2000,13,0,0
GA,10+ years,B,MORTGAGE,small business, 36 months,Source Verified,182000.0,0.1395,787.1,0.1112,24000,24,0,0
CO,10+ years,B,MORTGAGE,small business, 36 months,Source Verified,172000.0,0.2,661.52,0.1171,20000,59,0,0
NY,10+ years,B,MORTGAGE,small business, 36 months,Source Verified,225000.0,0.1653,688.61,0.1111,21000,25,0,0
SC,3 years,B,MORTGAGE,small business, 36 months,Source Verified,200000.0,0.212,589.62,0.1075,25000,38,0,0
UT,3 years,B,MORTGAGE,small business, 36 months,Source Verified,70000.0,0.0,324.37,0.1036,10000,8,0,0
CA,9 years,B,MORTGAGE,small business, 36 months,Source Verified,62500.0,0.1501,263.78,0.1149,8000,20,0,0
CA,< 1 year,B,MORTGAGE,small business, 36 months,Source Verified,39600.0,0.1061,182.42,0.1065,5600,8,0,0
CO,10+ years,B,MORTGAGE,small business, 36 months,Source Verified,95000.0,0.064,819.89,0.1112,25000,39,0,0
OH,2 years,B,MORTGAGE,small business, 36 months,Source Verified,25000.0,0.1037,116.01,0.0991,3600,14,0,0
CA,10+ years,B,MORTGAGE,small business, 36 months,Source Verified,95000.0,0.1328,1123.29,0.0963,35000,20,0,0
TX,3 years,B,MORTGAGE,small business, 36 months,Source Verified,235000.0,0.0765,490.83,0.1062,25000,16,0,0
NV,5 years,B,MORTGAGE,small business, 36 months,Source Verified,80000.0,0.1321,501.15,0.1036,25000,19,0,0
OH,8 years,B,MORTGAGE,small business, 36 months,Source Verified,142000.0,0.0774,491.01,0.1099,15000,21,0,0
CO,10+ years,B,MORTGAGE,small business, 36 months,Source Verified,267000.0,0.0887,704.45,0.1269,21000,27,0,0
OH,3 years,B,MORTGAGE,small business, 36 months,Source Verified,160000.0,0.0274,717.65,0.1075,22000,21,0,0
FL,5 years,B,MORTGAGE,small business, 36 months,Source Verified,45000.0,0.1541,211.73,0.1065,6500,5,0,0
NC,5 years,B,MORTGAGE,small business, 36 months,Source Verified,38000.0,0.2049,166.05,0.1199,5000,22,0,0
TX,4 years,B,MORTGAGE,small business, 36 months,Source Verified,110000.0,0.0694,391.39,0.1074,12000,21,0,0
WA,6 years,B,MORTGAGE,small business, 36 months,Source Verified,120000.0,0.2315,326.16,0.1074,10000,19,0,0
LA,4 years,B,MORTGAGE,small business, 36 months,Source Verified,226000.0,0.0673,659.43,0.1149,20000,25,0,0
OH,3 years,B,MORTGAGE,small business, 36 months,Source Verified,140000.0,0.1197,832.88,0.1221,25000,49,0,0
MI,8 years,B,MORTGAGE,small business, 36 months,Source Verified,50000.0,0.1212,407.17,0.1065,12500,48,0,0
NY,8 years,C,MORTGAGE,small business, 36 months,Source Verified,60000.0,0.1054,272.61,0.1379,8000,25,0,0
CA,10+ years,C,MORTGAGE,small business, 36 months,Source Verified,48000.0,0.1272,33.94,0.1349,1000,12,0,0
NY,10+ years,C,MORTGAGE,small business, 36 months,Source Verified,85000.0,0.1718,157.78,0.1349,4650,34,0,0
CA,10+ years,C,MORTGAGE,small business, 36 months,Source Verified,97000.0,0.1963,52.71,0.1596,1500,27,0,0
FL,2 years,C,MORTGAGE,small business, 36 months,Source Verified,200000.0,0.1006,854.32,0.1399,25000,28,0,0
NJ,7 years,C,MORTGAGE,small business, 36 months,Source Verified,60000.0,0.0072,342.79,0.1299,10175,19,0,0
CA,< 1 year,C,MORTGAGE,small business, 36 months,Source Verified,24000.0,0.0875,135.73,0.1349,4000,10,0,0
MN,< 1 year,C,MORTGAGE,small business, 36 months,Source Verified,80000.0,0.0948,335.41,0.1268,10000,13,0,0
IL,5 years,C,MORTGAGE,small business, 36 months,Source Verified,25000.0,0.061,207.18,0.1472,6000,16,0,0
NY,< 1 year,C,MORTGAGE,small business, 36 months,Source Verified,350000.0,0.029,344.95,0.1465,10000,21,0,0
AR,7 years,C,MORTGAGE,small business, 36 months,Source Verified,38400.0,0.1738,521.68,0.1523,15000,12,0,0
IL,6 years,C,MORTGAGE,small business, 36 months,Source Verified,48000.0,0.0608,512.52,0.1398,15000,11,0,0
VA,6 years,C,MORTGAGE,small business, 36 months,Source Verified,96000.0,0.0148,852.02,0.138,25000,21,0,0
GA,7 years,C,MORTGAGE,small business, 36 months,Source Verified,64197.0,0.211,256.04,0.1299,7600,9,0,0
WA,< 1 year,C,MORTGAGE,small business, 36 months,Source Verified,100000.0,0.0925,615.11,0.1399,18000,20,0,0
FL,10+ years,D,MORTGAGE,small business, 36 months,Source Verified,62570.0,0.1897,864.68,0.1484,25000,20,0,0
SC,10+ years,D,MORTGAGE,small business, 36 months,Source Verified,42000.0,0.1597,294.5,0.1496,8500,32,0,0
SC,5 years,D,MORTGAGE,small business, 36 months,Source Verified,80000.0,0.1161,825.64,0.1446,24000,12,0,0
TX,9 years,D,MORTGAGE,small business, 36 months,Source Verified,95000.0,0.0658,594.74,0.1565,17000,23,0,0
GA,9 years,D,MORTGAGE,small business, 36 months,Source Verified,65000.0,0.0916,629.75,0.1565,18000,34,0,0
WA,7 years,D,MORTGAGE,small business, 36 months,Source Verified,120000.0,0.1301,214.73,0.1727,6000,30,0,0
MD,< 1 year,D,MORTGAGE,small business, 36 months,Source Verified,120000.0,0.164,675.28,0.152,25000,48,0,0
CA,10+ years,D,MORTGAGE,small business, 36 months,Source Verified,240000.0,0.0953,1211.75,0.1491,35000,28,0,0
MI,8 years,D,MORTGAGE,small business, 36 months,Source Verified,240000.0,0.0377,991.19,0.1649,28000,17,0,0
TX,2 years,E,MORTGAGE,small business, 36 months,Source Verified,250000.0,0.0736,878.31,0.1595,25000,52,0,0
MI,3 years,E,MORTGAGE,small business, 36 months,Source Verified,11000.0,0.0884,164.8,0.1774,4575,7,0,0
AZ,4 years,E,MORTGAGE,small business, 36 months,Source Verified,82000.0,0.0086,354.99,0.1669,10000,22,0,0
NJ,1 year,E,MORTGAGE,small business, 36 months,Source Verified,50000.0,0.1241,346.08,0.1632,9800,16,0,0
NY,8 years,F,MORTGAGE,small business, 36 months,Source Verified,170000.0,0.1998,733.02,0.1899,20000,19,0,0
VA,10+ years,C,MORTGAGE,small business, 36 months,Source Verified,35900.0,0.1538,208.79,0.1527,6000,19,0,0
NY,10+ years,A,OWN,small business, 36 months,Source Verified,30000.0,0.014,154.71,0.0714,5000,12,0,0
VA,10+ years,A,OWN,small business, 36 months,Source Verified,68000.0,0.129,217.07,0.0729,7000,11,0,0
GA,8 years,A,OWN,small business, 36 months,Source Verified,50000.0,0.0643,361.92,0.0542,12000,21,0,0
CA,< 1 year,A,OWN,small business, 36 months,Source Verified,75000.0,0.104,312.82,0.0788,10000,22,0,0
GA,< 1 year,A,OWN,small business, 36 months,Source Verified,37000.0,0.1382,190.52,0.089,6000,9,0,0
PA,3 years,B,OWN,small business, 36 months,Source Verified,53400.0,0.0413,445.19,0.1099,13600,14,0,0
TX,< 1 year,B,OWN,small business, 36 months,Source Verified,70000.0,0.1339,492.95,0.1126,15000,20,0,0
WI,10+ years,B,OWN,small business, 36 months,Source Verified,74700.0,0.0472,451.15,0.0991,14000,63,0,0
NY,4 years,B,OWN,small business, 36 months,Source Verified,120000.0,0.1078,255.33,0.1099,7800,13,0,0
NY,< 1 year,C,OWN,small business, 36 months,Source Verified,48000.0,0.085,120.22,0.1435,3500,5,0,0
GA,4 years,C,OWN,small business, 36 months,Source Verified,30000.0,0.0276,169.51,0.1343,5000,6,0,0
CA,1 year,A,RENT,small business, 36 months,Source Verified,175436.0,0.0949,212.93,0.0599,7000,40,0,0
CA,10+ years,A,RENT,small business, 36 months,Source Verified,100000.0,0.0319,155.9,0.0766,5000,11,0,0
KS,10+ years,A,RENT,small business, 36 months,Source Verified,54000.0,0.0649,317.54,0.089,10000,14,0,0
GA,2 years,A,RENT,small business, 36 months,Source Verified,82000.0,0.2186,280.01,0.0603,9200,30,0,0
FL,2 years,A,RENT,small business, 36 months,Source Verified,65000.0,0.118,245.63,0.0662,8000,12,0,0
PA,2 years,A,RENT,small business, 36 months,Source Verified,8472.0,0.0,93.31,0.0749,3000,6,0,0
NY,2 years,A,RENT,small business, 36 months,Source Verified,90000.0,0.0024,311.02,0.0749,10000,16,0,0
NJ,2 years,A,RENT,small business, 36 months,Source Verified,85000.0,0.11,469.36,0.079,15000,18,0,0
VA,2 years,A,RENT,small business, 36 months,Source Verified,84695.0,0.0153,372.12,0.0729,12000,29,0,0
CA,2 years,A,RENT,small business, 36 months,Source Verified,55000.0,0.0266,140.81,0.079,4500,22,0,0
NY,3 years,A,RENT,small business, 36 months,Source Verified,22000.0,0.2411,218.36,0.0579,7200,9,0,0
UT,4 years,A,RENT,small business, 36 months,Source Verified,42000.0,0.1903,136.96,0.0603,4500,21,0,0
CA,7 years,A,RENT,small business, 36 months,Source Verified,45000.0,0.0752,31.11,0.0749,1000,6,0,0
TX,9 years,A,RENT,small business, 36 months,Source Verified,54000.0,0.068,300.39,0.079,9600,8,0,0
MI,< 1 year,A,RENT,small business, 36 months,Source Verified,24000.0,0.2253,123.07,0.0676,4000,18,0,0
FL,< 1 year,A,RENT,small business, 36 months,Source Verified,50000.0,0.0547,250.33,0.079,8000,9,0,0
PA,2 years,A,RENT,small business, 36 months,Source Verified,20400.0,0.2271,37.55,0.079,1200,19,0,0
TX,1 year,A,RENT,small business, 36 months,Source Verified,20400.0,0.04,108.06,0.0699,3500,13,0,0
CA,1 year,A,RENT,small business, 36 months,Source Verified,48000.0,0.1505,310.1,0.0729,10000,24,0,0
TX,2 years,A,RENT,small business, 36 months,Source Verified,30000.0,0.1156,267.56,0.0751,8600,7,0,0
AL,2 years,A,RENT,small business, 36 months,Source Verified,30000.0,0.1616,197.59,0.0699,6400,26,0,0
NY,3 years,A,RENT,small business, 36 months,Source Verified,58500.0,0.0242,155.51,0.0749,5000,9,0,0
CA,4 years,A,RENT,small business, 36 months,Source Verified,30000.0,0.0824,68.43,0.0749,2200,13,0,0
AZ,5 years,A,RENT,small business, 36 months,Source Verified,125000.0,0.0294,666.82,0.089,21000,13,0,0
PA,< 1 year,A,RENT,small business, 36 months,Source Verified,39000.0,0.1486,93.88,0.079,3000,13,0,0
IL,1 year,A,RENT,small business, 36 months,Source Verified,48000.0,0.0415,277.76,0.0849,8800,9,0,0
NY,4 years,A,RENT,small business, 36 months,Source Verified,35000.0,0.1553,124.45,0.0751,4000,20,0,0
IL,5 years,A,RENT,small business, 36 months,Source Verified,33763.0,0.1311,148.51,0.0714,4800,32,0,0
FL,5 years,A,RENT,small business, 36 months,Source Verified,44500.0,0.1065,187.69,0.0788,6000,14,0,0
GA,< 1 year,A,RENT,small business, 36 months,Source Verified,15000.0,0.012,68.82,0.0788,2200,13,0,0
CA,5 years,A,RENT,small business, 36 months,Source Verified,22800.0,0.2647,54.8,0.0699,1775,25,0,0
CA,1 year,B,RENT,small business, 36 months,Source Verified,100000.0,0.023,497.46,0.1189,15000,61,0,0
CA,1 year,B,RENT,small business, 36 months,Source Verified,60000.0,0.0646,389.24,0.1036,12000,8,0,0
MA,10+ years,B,RENT,small business, 36 months,Source Verified,225000.0,0.0514,744.7,0.1269,22200,15,0,0
NY,2 years,B,RENT,small business, 36 months,Source Verified,75000.0,0.0459,322.68,0.1,10000,10,0,0
CA,2 years,B,RENT,small business, 36 months,Source Verified,62400.0,0.204,458.28,0.1099,14000,28,0,0
IL,2 years,B,RENT,small business, 36 months,Source Verified,50000.0,0.1363,129.77,0.1037,4000,14,0,0
NC,3 years,B,RENT,small business, 36 months,Source Verified,21600.0,0.1389,67.76,0.0999,2100,6,0,0
CO,3 years,B,RENT,small business, 36 months,Source Verified,35000.0,0.1183,222.21,0.0888,7000,9,0,0
CA,3 years,B,RENT,small business, 36 months,Source Verified,175000.0,0.0331,492.95,0.1126,15000,6,0,0
VA,3 years,B,RENT,small business, 36 months,Source Verified,48000.0,0.0088,165.38,0.1171,5000,5,0,0
VA,3 years,B,RENT,small business, 36 months,Source Verified,90000.0,0.1253,365.31,0.1199,11000,15,0,0
NJ,4 years,B,RENT,small business, 36 months,Source Verified,75000.0,0.0947,809.62,0.1025,25000,13,0,0
HI,5 years,B,RENT,small business, 36 months,Source Verified,88000.0,0.1278,294.43,0.1095,9000,12,0,0
FL,7 years,B,RENT,small business, 36 months,Source Verified,27600.0,0.2187,234.33,0.1059,7200,11,0,0
AL,7 years,B,RENT,small business, 36 months,Source Verified,37500.0,0.0547,107.06,0.1037,3300,13,0,1
VA,< 1 year,B,RENT,small business, 36 months,Source Verified,48000.0,0.056,319.17,0.0925,10000,9,0,0
IL,< 1 year,B,RENT,small business, 36 months,Source Verified,56000.0,0.042,104.75,0.1099,3200,5,0,0
CA,< 1 year,B,RENT,small business, 36 months,Source Verified,71000.0,0.0211,379.72,0.1099,11600,7,0,0
GA,4 years,B,RENT,small business, 36 months,Source Verified,75000.0,0.1646,389.3,0.1037,12000,23,0,0
NY,1 year,B,RENT,small business, 36 months,Source Verified,65000.0,0.0161,322.63,0.0999,10000,8,0,0
